product_id,brand_name,ingredient_type,category,sub_category,form_factor,serving_size,serving_unit,servings_total,calories,protein,carbs,sugars,fats,Trans Fat,Saturated Fat,Dietary Fiber,ingredients,intake_timing,product_name,sensory_tags,functional_tags,feature_tags,allergens,
ANIMAL_PRIMAL_STRAWBERRYWATRERMELON,ANIMAL,주원료,프리워크아웃,카페인 부스터,파우더,20.5,g,25,20,null,2,null,null,null,null,null,"[ { ""ingredient"": ""Primal Pump Complex"", ""amount"": 6000, ""unit"": ""mg"", ""details"": [ ""3DPUMP-Breakthrough® [L-Citrulline (Vegan Fermented), Glycerol, Amla (Phyllanthus emblica) Fruit Extract]"" ] }, { ""ingredient"": ""Endurance & Performance Complex"", ""amount"": null, ""unit"": null, ""details"": [ ""Beta-Alanine (3,200mg)"", ""Betaine Anhydrous (2,500mg)"", ""L-Taurine (1,000mg)"" ] }, { ""ingredient"": ""Focus & Intensity Complex"", ""amount"": null, ""unit"": null, ""details"": [ ""L-Tyrosine (1,000mg)"", ""Choline Bitartrate (300mg)"", ""Theacrine (as TeaCrine® 40%) (50mg)"", ""Huperzine A [Huperzia serrata extract (whole grass)] (100mcg)"", ""Caffeine Anhydrous (300mg)"", ""Herbal Energy Blend (Green Tea Leaf Extract, Coffee Bean Extract, Guarana Seed) (200mg)"" ] }, { ""ingredient"": ""Electrolytes & Hydration"", ""amount"": null, ""unit"": null, ""details"": [ ""Monopotassium Phosphate (100mg)"", ""Sodium Bicarbonate (100mg)"", ""Magnesium Oxide (25mg)"", ""Calcium Carbonate (25mg)"", ""Sea Salt (250mg)"" ] }, { ""ingredient"": ""Absorption and Nutrient Enhancers"", ""amount"": null, ""unit"": null, ""details"": [ ""Astragin™ [Panax notoginseng Extract (root), Astragalus membranaceus Extract (root)] (25mg)"", ""Senactiv® [Panax notoginseng root extract, Rosa roxburghii fruit extract] (25mg)"" ] } ]",['운동 전'],애니멀 프라이멀 프리워크아웃 딸기수박맛,"[ ""과일맛"", ""새콤달콤한 맛"", ""딸기맛"", ""수박맛"" ]","[ ""에너지부스팅"", ""펌핑감 증대"", ""운동수행능력 향상"", ""근지구력 향상"", ""집중력 향상"" ]","[ ""고함량 카페인"", ""베타알라닌 함유"", ""L-시트룰린 함유"", ""베타인 무수물 함유"", ""L-타우린 함유"", ""L-티로신 함유"" ]","[ ""우유"", ""대두"", ""계란"", ""땅콩"", ""견과류"", ""생선"", ""조개류"", ""밀"" ]",
REDCON_TOTALWAR_BLUELEMONADE,Redcon1,주원료,프리워크아웃,카페인 부스터,파우더,14.7,g,30,null,null,null,null,null,null,null,null,"[ { ""ingredient"": ""Citrulline Malate (2:1 Ratio of L-Citrulline and Malic Acid)"", ""amount"": 6, ""unit"": ""g"" }, { ""ingredient"": ""Beta-Alanine"", ""amount"": 3.2, ""unit"": ""g"" }, { ""ingredient"": ""Agmatine Sulfate"", ""amount"": 1, ""unit"": ""g"" }, { ""ingredient"": ""Taurine"", ""amount"": 1, ""unit"": ""g"" }, { ""ingredient"": ""Caffeine Anhydrous"", ""amount"": 250, ""unit"": ""mg"" }, { ""ingredient"": ""Juniper (Juniperus Communis)(berry) Extract"", ""amount"": 150, ""unit"": ""mg"" }, { ""ingredient"": ""Di-Caffeine Malate"", ""amount"": 100, ""unit"": ""mg"" }, { ""ingredient"": ""Theobromine"", ""amount"": 50, ""unit"": ""mg"" }, { ""ingredient"": ""Green Tea (leaf) Extract (providing 90% polyphenols)"", ""amount"": 45, ""unit"": ""mg"" }, { ""ingredient"": ""Naringin (Citrus grandis) (fruit) (providing 98% Naringin)"", ""amount"": 25, ""unit"": ""mg"" }, { ""ingredient"": ""BioPerine® (Black Pepper Extract)(Fruit)"", ""amount"": 10, ""unit"": ""mg"" } ]",['운동 전'],토탈 워 블루레몬에이드,"[ ""과일맛"", ""상큼한 맛"", ""레모네이드맛"" ]","[ ""에너지부스팅"", ""펌핑감 증대"", ""운동수행능력 향상"", ""근지구력 향상"", ""집중력 향상"" ]","[ ""고함량 카페인"", ""시트룰린 말산염 함유"", ""베타알라닌 함유"", ""아그마틴 황산염 함유"" ]",,
REDCON_TOTALWAR_GRAPE,Redcon1,주원료,프리워크아웃,카페인 부스터,파우더,15.6,g,30,null,null,null,null,null,null,null,null,"[ { ""ingredient"": ""Citrulline Malate (2:1 Ratio of L-Citrulline and Malic Acid)"", ""amount"": 6, ""unit"": ""g"" }, { ""ingredient"": ""Beta-Alanine"", ""amount"": 3.2, ""unit"": ""g"" }, { ""ingredient"": ""Agmatine Sulfate"", ""amount"": 1, ""unit"": ""g"" }, { ""ingredient"": ""Taurine"", ""amount"": 1, ""unit"": ""g"" }, { ""ingredient"": ""Caffeine Anhydrous"", ""amount"": 250, ""unit"": ""mg"" }, { ""ingredient"": ""Juniper (Juniperus Communis)(berry) Extract"", ""amount"": 150, ""unit"": ""mg"" }, { ""ingredient"": ""Di-Caffeine Malate"", ""amount"": 100, ""unit"": ""mg"" }, { ""ingredient"": ""Theobromine"", ""amount"": 50, ""unit"": ""mg"" }, { ""ingredient"": ""Green Tea (leaf) Extract (providing 90% polyphenols)"", ""amount"": 45, ""unit"": ""mg"" }, { ""ingredient"": ""Naringin (Citrus grandis) (fruit) (providing 98% Naringin)"", ""amount"": 25, ""unit"": ""mg"" }, { ""ingredient"": ""BioPerine® (Black Pepper Extract)(Fruit)"", ""amount"": 10, ""unit"": ""mg"" } ]",['운동 전'],토탈 워 포도,"[ ""과일맛"", ""상큼한 맛"", ""포도맛"" ]","['에너지부스팅', '펌핑감 증대', '운동수행능력 개선']",,null,
REDCON_TOTALWAR_GREENAPPLE,Redcon1,주원료,프리워크아웃,카페인 부스터,파우더,15.6,g,30,null,null,null,null,null,null,null,null,"[ { ""ingredient"": ""Citrulline Malate (2:1 Ratio of L-Citrulline and Malic Acid)"", ""amount"": 6, ""unit"": ""g"" }, { ""ingredient"": ""Beta-Alanine"", ""amount"": 3.2, ""unit"": ""g"" }, { ""ingredient"": ""Agmatine Sulfate"", ""amount"": 1, ""unit"": ""g"" }, { ""ingredient"": ""Taurine"", ""amount"": 1, ""unit"": ""g"" }, { ""ingredient"": ""Caffeine Anhydrous"", ""amount"": 250, ""unit"": ""mg"" }, { ""ingredient"": ""Juniper (Juniperus Communis)(berry) Extract"", ""amount"": 150, ""unit"": ""mg"" }, { ""ingredient"": ""Di-Caffeine Malate"", ""amount"": 100, ""unit"": ""mg"" }, { ""ingredient"": ""Theobromine"", ""amount"": 50, ""unit"": ""mg"" }, { ""ingredient"": ""Green Tea (leaf) Extract (providing 90% polyphenols)"", ""amount"": 45, ""unit"": ""mg"" }, { ""ingredient"": ""Naringin (Citrus grandis) (fruit) (providing 98% Naringin)"", ""amount"": 25, ""unit"": ""mg"" }, { ""ingredient"": ""BioPerine® (Black Pepper Extract)(Fruit)"", ""amount"": 10, ""unit"": ""mg"" } ]",['운동 전'],토탈 워 그린애플,"[ ""과일맛"", ""상큼한 맛"", ""청사과맛"" ]","['에너지부스팅', '펌핑감 증대', '운동수행능력 개선']",,null,
REDCON_TOTALWAR_STRAWBERRYMANGO,Redcon1,주원료,프리워크아웃,카페인 부스터,파우더,15.6,g,30,null,null,null,null,null,null,null,null,"[ { ""ingredient"": ""Citrulline Malate (2:1 Ratio of L-Citrulline and Malic Acid)"", ""amount"": 6, ""unit"": ""g"" }, { ""ingredient"": ""Beta-Alanine"", ""amount"": 3.2, ""unit"": ""g"" }, { ""ingredient"": ""Agmatine Sulfate"", ""amount"": 1, ""unit"": ""g"" }, { ""ingredient"": ""Taurine"", ""amount"": 1, ""unit"": ""g"" }, { ""ingredient"": ""Caffeine Anhydrous"", ""amount"": 250, ""unit"": ""mg"" }, { ""ingredient"": ""Juniper (Juniperus Communis)(berry) Extract"", ""amount"": 150, ""unit"": ""mg"" }, { ""ingredient"": ""Di-Caffeine Malate"", ""amount"": 100, ""unit"": ""mg"" }, { ""ingredient"": ""Theobromine"", ""amount"": 50, ""unit"": ""mg"" }, { ""ingredient"": ""Green Tea (leaf) Extract (providing 90% polyphenols)"", ""amount"": 45, ""unit"": ""mg"" }, { ""ingredient"": ""Naringin (Citrus grandis) (fruit) (providing 98% Naringin)"", ""amount"": 25, ""unit"": ""mg"" }, { ""ingredient"": ""BioPerine® (Black Pepper Extract)(Fruit)"", ""amount"": 10, ""unit"": ""mg"" } ]",['운동 전'],토탈 워 딸기망고,"[ ""과일맛"", ""달콤한 맛"", ""딸기맛"", ""망고맛"" ]","['에너지부스팅', '펌핑감 증대', '운동수행능력 개선']",,null,
REDCON_TOTALWAR_CALISPLASH,Redcon1,주원료,프리워크아웃,카페인 부스터,파우더,15.6,g,30,null,null,null,null,null,null,null,null,"[ { ""ingredient"": ""Citrulline Malate (2:1 Ratio of L-Citrulline and Malic Acid)"", ""amount"": 6, ""unit"": ""g"" }, { ""ingredient"": ""Beta-Alanine"", ""amount"": 3.2, ""unit"": ""g"" }, { ""ingredient"": ""Agmatine Sulfate"", ""amount"": 1, ""unit"": ""g"" }, { ""ingredient"": ""Taurine"", ""amount"": 1, ""unit"": ""g"" }, { ""ingredient"": ""Caffeine Anhydrous"", ""amount"": 250, ""unit"": ""mg"" }, { ""ingredient"": ""Juniper (Juniperus Communis)(berry) Extract"", ""amount"": 150, ""unit"": ""mg"" }, { ""ingredient"": ""Di-Caffeine Malate"", ""amount"": 100, ""unit"": ""mg"" }, { ""ingredient"": ""Theobromine"", ""amount"": 50, ""unit"": ""mg"" }, { ""ingredient"": ""Green Tea (leaf) Extract (providing 90% polyphenols)"", ""amount"": 45, ""unit"": ""mg"" }, { ""ingredient"": ""Naringin (Citrus grandis) (fruit) (providing 98% Naringin)"", ""amount"": 25, ""unit"": ""mg"" }, { ""ingredient"": ""BioPerine® (Black Pepper Extract)(Fruit)"", ""amount"": 10, ""unit"": ""mg"" } ]",['운동 전'],토탈 워 칼리 스플래쉬,"[ ""과일맛"", ""새콤달콤한 맛"", ""체리맛"", ""라임에이드맛"" ]","['에너지부스팅', '펌핑감 증대', '운동수행능력 개선']",,null,
RYSE_LOADEDPRE_GRAPE,RYSE,주원료,프리워크아웃,카페인 부스터,파우더,15,g,30,null,null,null,null,null,null,null,null,"[ { ""ingredient"": ""L-Citrulline"", ""amount"": 4500, ""unit"": ""mg"" }, { ""ingredient"": ""Beta Alanine"", ""amount"": 3500, ""unit"": ""mg"" }, { ""ingredient"": ""Caffeine Anhydrous"", ""amount"": 300, ""unit"": ""mg"" }, { ""ingredient"": ""Cognizin® (Citicoline)"", ""amount"": 250, ""unit"": ""mg"" }, { ""ingredient"": ""Delayed Release Caffeine (as zumXR®)"", ""amount"": 120, ""unit"": ""mg"" }, { ""ingredient"": ""Theobromine"", ""amount"": 100, ""unit"": ""mg"" }, { ""ingredient"": ""L-Theanine"", ""amount"": 50, ""unit"": ""mg"" } ]",['운동 전'],라이즈 로디드 프리 워크아웃 바주카 그레이프,"[ ""과일맛"", ""달콤한 맛"", ""포도맛"", ""사탕맛"" ]","[ ""에너지부스팅"", ""펌핑감 증대"", ""운동수행능력 향상"", ""근지구력 향상"", ""집중력 향상"" ]","[ ""고함량 카페인"", ""L-시트룰린 함유"", ""베타알라닌 함유"", ""지연 방출 카페인 함유"" ]",null,
RYSE_LOADEDPRE_LEMON,RYSE,주원료,프리워크아웃,카페인 부스터,파우더,13,g,30,null,null,null,null,null,null,null,null,"[ { ""ingredient"": ""L-Citrulline"", ""amount"": 4500, ""unit"": ""mg"" }, { ""ingredient"": ""Beta Alanine"", ""amount"": 3500, ""unit"": ""mg"" }, { ""ingredient"": ""Caffeine Anhydrous"", ""amount"": 250, ""unit"": ""mg"" }, { ""ingredient"": ""Citicoline (as Cognizin®)"", ""amount"": 250, ""unit"": ""mg"" }, { ""ingredient"": ""Delayed Release Caffeine (as zumXR®)"", ""amount"": 100, ""unit"": ""mg"" }, { ""ingredient"": ""Theobromine"", ""amount"": 100, ""unit"": ""mg"" }, { ""ingredient"": ""L-Theanine"", ""amount"": 50, ""unit"": ""mg"" } ]",['운동 전'],라이즈 로디드 프리 워크아웃 컨트리 타임 레모네이드,"[ ""과일맛"", ""달콤한 맛"", ""포도맛"", ""사탕맛"" ]","[ ""에너지부스팅"", ""펌핑감 증대"", ""운동수행능력 향상"", ""근지구력 향상"", ""집중력 향상"" ]","[ ""고함량 카페인"", ""L-시트룰린 함유"", ""베타알라닌 함유"", ""지연 방출 카페인 함유"" ]",null,
RYSE_GODZILLA_BLACKBERRYLEMONADE,RYSE,주원료,프리워크아웃,카페인 부스터,파우더,17.75,g,40,5,null,2,null,null,null,null,null,"[ { ""ingredient"": ""L-Citrulline"", ""amount"": 4500, ""unit"": ""mg"" }, { ""ingredient"": ""Citruline Nitrate"", ""amount"": 1000, ""unit"": ""mg"" }, { ""ingredient"": ""Beta Alanine"", ""amount"": 3200, ""unit"": ""mg"" }, { ""ingredient"": ""Betaine Anhydrous"", ""amount"": 2500, ""unit"": ""mg"" }, { ""ingredient"": ""Creatine Monohydrate"", ""amount"": 2500, ""unit"": ""mg"" }, { ""ingredient"": ""Cognizine"", ""amount"": 250, ""unit"": ""mg"" }, { ""ingredient"": ""Pink Himalayan Sea Salt"", ""amount"": 250, ""unit"": ""mg"" }, { ""ingredient"": ""Caffeine Anhydrous"", ""amount"": 175, ""unit"": ""mg"" }, { ""ingredient"": ""Hydrolyzed Casein Tripeptides"", ""amount"": 150, ""unit"": ""mg"" }, { ""ingredient"": ""Theobromine"", ""amount"": 100, ""unit"": ""mg"" }, { ""ingredient"": ""zumXR Extended Released Caffeine"", ""amount"": 25, ""unit"": ""mg"" } ]",['운동 전'],라이즈 갓질라 프리워크아웃 블랙베리레모네이드,"[ ""과일맛"", ""새콤달콤한 맛"", ""블랙베리맛"", ""레모네이드맛"" ]","[ ""에너지부스팅"", ""펌핑감 증대"", ""운동수행능력 향상"", ""근지구력 향상"", ""집중력 향상"" ]","[ ""고함량 카페인"", ""L-시트룰린 11g 함유"", ""NO3-T® 함유"", ""크레아틴 함유"", ""베타알라닌 함유"", ""지연 방출 카페인 함유"" ]","[ ""우유"" ]",
RYSE_GODZILLA_PASSIONPINEAPPLE,RYSE,주원료,프리워크아웃,카페인 부스터,파우더,18.7,g,40,5,null,2,null,null,null,null,null,"[ { ""ingredient"": ""L-Citrulline"", ""amount"": 4500, ""unit"": ""mg"" }, { ""ingredient"": ""Citruline Nitrate"", ""amount"": 1000, ""unit"": ""mg"" }, { ""ingredient"": ""Beta Alanine"", ""amount"": 3200, ""unit"": ""mg"" }, { ""ingredient"": ""Betaine Anhydrous"", ""amount"": 2500, ""unit"": ""mg"" }, { ""ingredient"": ""Creatine Monohydrate"", ""amount"": 2500, ""unit"": ""mg"" }, { ""ingredient"": ""Cognizine"", ""amount"": 250, ""unit"": ""mg"" }, { ""ingredient"": ""Pink Himalayan Sea Salt"", ""amount"": 250, ""unit"": ""mg"" }, { ""ingredient"": ""Caffeine Anhydrous"", ""amount"": 175, ""unit"": ""mg"" }, { ""ingredient"": ""Hydrolyzed Casein Tripeptides"", ""amount"": 150, ""unit"": ""mg"" }, { ""ingredient"": ""Theobromine"", ""amount"": 100, ""unit"": ""mg"" }, { ""ingredient"": ""zumXR Extended Released Caffeine"", ""amount"": 25, ""unit"": ""mg"" } ]",['운동 전'],라이즈 갓질라 프리워크아웃 패션파인애플,"[ ""과일맛"", ""새콤달콤한 맛"", ""패션후르츠맛"", ""파인애플맛"" ]","['에너지부스팅', '펌핑감 증대', '운동수행능력 개선']",,"[ ""우유"" ]",
RYSE_GODZILLA_GREENAPPLE,RYSE,주원료,프리워크아웃,카페인 부스터,파우더,21.1,g,40,5,null,2,null,null,null,null,null,"[ { ""ingredient"": ""L-Citrulline"", ""amount"": 4500, ""unit"": ""mg"" }, { ""ingredient"": ""Citruline Nitrate"", ""amount"": 1000, ""unit"": ""mg"" }, { ""ingredient"": ""Beta Alanine"", ""amount"": 3200, ""unit"": ""mg"" }, { ""ingredient"": ""Betaine Anhydrous"", ""amount"": 2500, ""unit"": ""mg"" }, { ""ingredient"": ""Creatine Monohydrate"", ""amount"": 2500, ""unit"": ""mg"" }, { ""ingredient"": ""Cognizine"", ""amount"": 250, ""unit"": ""mg"" }, { ""ingredient"": ""Pink Himalayan Sea Salt"", ""amount"": 250, ""unit"": ""mg"" }, { ""ingredient"": ""Caffeine Anhydrous"", ""amount"": 175, ""unit"": ""mg"" }, { ""ingredient"": ""Hydrolyzed Casein Tripeptides"", ""amount"": 150, ""unit"": ""mg"" }, { ""ingredient"": ""Theobromine"", ""amount"": 100, ""unit"": ""mg"" }, { ""ingredient"": ""zumXR Extended Released Caffeine"", ""amount"": 25, ""unit"": ""mg"" } ]",['운동 전'],라이즈 갓질라 프리워크아웃 그린애플,"[ ""과일맛"", ""상큼한 맛"", ""청사과맛"" ]","['에너지부스팅', '펌핑감 증대', '운동수행능력 개선']",,"[ ""우유"" ]",
GASPARI_SUPERPUMP_BLUERASPBERRY,Gaspari Nutrition,주원료,프리워크아웃,카페인 부스터,파우더,16,g,40,10,null,3,null,null,null,null,null,"[ { ""ingredient"": ""Super Pump Max Proprietary Blend"", ""amount"": 11.3, ""unit"": ""g"", ""details"": [ { ""blend_name"": ""MYOVOL ELECTROHYDRATION COMPLEX"", ""ingredients"": [ ""Taurine"", ""Calcium Glycerophosphate"", ""Sodium Glycerophosphate"", ""Di-Magnesium Malate"", ""Di-Potassium Phosphate"", ""L-Alanyl-L-Glutamine (Sustamine™)"" ] }, { ""blend_name"": ""NITRIC OXIENDURANCE COMPLEX"", ""ingredients"": [ ""L-Citrulline (2g)"", ""L-Carnitine L-Tartrate (Carnipure™)"", ""L-Ornithine-L-Aspartate"" ] }, { ""blend_name"": ""BRANCH CHAIN MTOR STIMULATION BLEND"", ""ingredients"": [ ""L-Leucine (2g)"", ""L-Isoleucine"", ""L-Valine"" ] }, { ""blend_name"": ""PHOSPHODRIVE SIGNALING COMPLEX"", ""ingredients"": [ ""Creatine Monohydrate (1.3g)"", ""Magnesium Creatine Chelate (Creatine Magna Power™)"" ] }, { ""blend_name"": ""COGNIDRIVE ACCELERATION MATRIX"", ""ingredients"": [ ""L-Tyrosine"", ""Caffeine"", ""Glucuronolactone"" ] } ] } ]",['운동 전'],가스파리 슈퍼펌프 맥스 블루라즈베리,"[ ""과일맛"", ""상큼한 맛"", ""라즈베리맛"", ""베리"" ]","[ ""펌핑감 증대"", ""근회복"", ""에너지부스팅"", ""근지구력 향상"" ]","[ ""카페인 함유"", ""L-시트룰린 함유"", ""L-류신 함유"", ""L-카르니틴 L-타르트레이트 함유"", ""크레아틴 함유"" ]","[ ""우유"", ""대두"", ""계란"", ""땅콩"", ""견과류"", ""생선"", ""조개류"", ""밀"" ]",
GASPARI_SUPERPUMP_GRAPE,Gaspari Nutrition,주원료,프리워크아웃,카페인 부스터,파우더,16,g,40,10,null,3,null,null,null,null,null,"[ { ""ingredient"": ""Super Pump Max Proprietary Blend"", ""amount"": 11.3, ""unit"": ""g"", ""details"": [ { ""blend_name"": ""MYOVOL ELECTROHYDRATION COMPLEX"", ""ingredients"": [ ""Taurine"", ""Calcium Glycerophosphate"", ""Sodium Glycerophosphate"", ""Di-Magnesium Malate"", ""Di-Potassium Phosphate"", ""L-Alanyl-L-Glutamine (Sustamine™)"" ] }, { ""blend_name"": ""NITRIC OXIENDURANCE COMPLEX"", ""ingredients"": [ ""L-Citrulline (2g)"", ""L-Carnitine L-Tartrate (Carnipure™)"", ""L-Ornithine-L-Aspartate"" ] }, { ""blend_name"": ""BRANCH CHAIN MTOR STIMULATION BLEND"", ""ingredients"": [ ""L-Leucine (2g)"", ""L-Isoleucine"", ""L-Valine"" ] }, { ""blend_name"": ""PHOSPHODRIVE SIGNALING COMPLEX"", ""ingredients"": [ ""Creatine Monohydrate (1.3g)"", ""Magnesium Creatine Chelate (Creatine Magna Power™)"" ] }, { ""blend_name"": ""COGNIDRIVE ACCELERATION MATRIX"", ""ingredients"": [ ""L-Tyrosine"", ""Caffeine"", ""Glucuronolactone"" ] } ] } ]",['운동 전'],가스파리 슈퍼펌프 맥스 포도,"[ ""과일맛"", ""상큼한 맛"", ""포도맛"" ]","[ ""펌핑감 증대"", ""근회복"", ""에너지부스팅"", ""근지구력 향상"" ]","[ ""카페인 함유"", ""L-시트룰린 함유"", ""L-류신 함유"", ""L-카르니틴 L-타르트레이트 함유"", ""크레아틴 함유"" ]","[ ""우유"", ""대두"", ""계란"", ""땅콩"", ""견과류"", ""생선"", ""조개류"", ""밀"" ]",
PRIMAFORCE_PRE_GRAPE,PRIMAFORCE,주원료,프리워크아웃,카페인 부스터,파우더,15.1,g,30,5,null,1,null,null,null,null,null,"[ { ""ingredient"": ""L-Citrulline"", ""amount"": 4000, ""unit"": ""mg"" }, { ""ingredient"": ""Creatine Monohydrate"", ""amount"": 3000, ""unit"": ""mg"" }, { ""ingredient"": ""Taurine"", ""amount"": 2000, ""unit"": ""mg"" }, { ""ingredient"": ""Beta-alanine"", ""amount"": 1500, ""unit"": ""mg"" }, { ""ingredient"": ""Nitrosigine® (Inositol-Stabilized Arginine Silicate)"", ""amount"": 750, ""unit"": ""mg"" }, { ""ingredient"": ""N-Acetyl-L-Tyrosine"", ""amount"": 250, ""unit"": ""mg"" }, { ""ingredient"": ""Caffeine Anhydrous"", ""amount"": 220, ""unit"": ""mg"" }, { ""ingredient"": ""Alpha GPC 50%"", ""amount"": 200, ""unit"": ""mg"" }, { ""ingredient"": ""DMAE DL-Bitartrate"", ""amount"": 150, ""unit"": ""mg"" }, { ""ingredient"": ""Theobromine"", ""amount"": 100, ""unit"": ""mg"" }, { ""ingredient"": ""Huperzine A"", ""amount"": 200, ""unit"": ""mcg"" } ]",['운동 전'],프리마포스 프리워크아웃 포도,"[ ""과일맛"", ""상큼한 맛"", ""포도맛"" ]","[ ""에너지부스팅"", ""근지구력 향상"", ""운동수행능력 향상"", ""집중력 향상"" ]","[ ""베타알라닌 함유"", ""L-시트룰린 함유"", ""카페인 함유"" ]",null,
RONNIE_YEAHBUDDY_CHERRYLIMEADE,Ronnie Cole Signature Series,주원료,프리워크아웃,카페인 부스터,파우더,9,g,30,null,null,1-,null,null,null,null,null,"[ { ""ingredient"": ""L-Citrulline Malate (2:1)"", ""amount"": 4000, ""unit"": ""mg"" }, { ""ingredient"": ""Beta-Alanine"", ""amount"": 2000, ""unit"": ""mg"" }, { ""ingredient"": ""Choline Bitartrate"", ""amount"": 550, ""unit"": ""mg"" }, { ""ingredient"": ""SUSTAINED RELEASE CAFFEINE BLEND"", ""amount"": 420, ""unit"": ""mg"", ""details"": [ ""Caffeine Anhydrous"", ""Encapfeine™"" ] }, { ""ingredient"": ""Advantra Z® Citrus Aurantium Fruit Extract (30% Synephrine)"", ""amount"": 200, ""unit"": ""mg"" }, { ""ingredient"": ""Theacrine (as TeaCrine™ 40% yielding 40mg)"", ""amount"": 100, ""unit"": ""mg"" }, { ""ingredient"": ""Methylliberine (as Dynamine™ 40% yielding 40mg)"", ""amount"": 100, ""unit"": ""mg"" }, { ""ingredient"": ""L-Adhatoda Vasica (whole plant) extract"", ""amount"": 50, ""unit"": ""mg"" } ]",['운동 전'],예버디 체리라임에이드,"[ ""과일맛"", ""새콤달콤한 맛"", ""체리맛"", ""라임에이드맛"" ]","[ ""에너지부스팅"", ""운동수행능력 향상"", ""근지구력 향상"", ""집중력 강화"" ]","[ ""고함량 카페인"", ""TeaCrine® 함유"", ""Dynamine™ 함유"", ""L-시트룰린 함유"", ""베타알라닌 함유"" ]",null,
RONNIE_YEAHBUDDY_SOURBERRY,Ronnie Cole Signature Series,주원료,프리워크아웃,카페인 부스터,파우더,9,g,30,null,null,1-,null,null,null,null,null,"[ { ""ingredient"": ""L-Citrulline Malate (2:1)"", ""amount"": 4000, ""unit"": ""mg"" }, { ""ingredient"": ""Beta-Alanine"", ""amount"": 2000, ""unit"": ""mg"" }, { ""ingredient"": ""Choline Bitartrate"", ""amount"": 550, ""unit"": ""mg"" }, { ""ingredient"": ""SUSTAINED RELEASE CAFFEINE BLEND"", ""amount"": 420, ""unit"": ""mg"", ""details"": [ ""Caffeine Anhydrous"", ""Encapfeine™"" ] }, { ""ingredient"": ""Advantra Z® Citrus Aurantium Fruit Extract (30% Synephrine)"", ""amount"": 200, ""unit"": ""mg"" }, { ""ingredient"": ""Theacrine (as TeaCrine™ 40% yielding 40mg)"", ""amount"": 100, ""unit"": ""mg"" }, { ""ingredient"": ""Methylliberine (as Dynamine™ 40% yielding 40mg)"", ""amount"": 100, ""unit"": ""mg"" }, { ""ingredient"": ""L-Adhatoda Vasica (whole plant) extract"", ""amount"": 50, ""unit"": ""mg"" } ]",['운동 전'],예버디 사워베리,"[ ""과일맛"", ""새콤한 맛"", ""베리"" ]","[ ""에너지부스팅"", ""운동수행능력 향상"", ""근지구력 향상"", ""집중력 강화"" ]","[ ""고함량 카페인"", ""TeaCrine® 함유"", ""Dynamine™ 함유"", ""L-시트룰린 함유"", ""베타알라닌 함유"" ]",null,
RONNIE_YEAHBUDDY_STRAWBERRYLEMONADE,Ronnie Cole Signature Series,주원료,프리워크아웃,카페인 부스터,파우더,9,g,30,null,null,1-,null,null,null,null,null,"[ { ""ingredient"": ""L-Citrulline Malate (2:1)"", ""amount"": 4000, ""unit"": ""mg"" }, { ""ingredient"": ""Beta-Alanine"", ""amount"": 2000, ""unit"": ""mg"" }, { ""ingredient"": ""Choline Bitartrate"", ""amount"": 550, ""unit"": ""mg"" }, { ""ingredient"": ""SUSTAINED RELEASE CAFFEINE BLEND"", ""amount"": 420, ""unit"": ""mg"", ""details"": [ ""Caffeine Anhydrous"", ""Encapfeine™"" ] }, { ""ingredient"": ""Advantra Z® Citrus Aurantium Fruit Extract (30% Synephrine)"", ""amount"": 200, ""unit"": ""mg"" }, { ""ingredient"": ""Theacrine (as TeaCrine™ 40% yielding 40mg)"", ""amount"": 100, ""unit"": ""mg"" }, { ""ingredient"": ""Methylliberine (as Dynamine™ 40% yielding 40mg)"", ""amount"": 100, ""unit"": ""mg"" }, { ""ingredient"": ""L-Adhatoda Vasica (whole plant) extract"", ""amount"": 50, ""unit"": ""mg"" } ]",['운동 전'],예버디 딸기레모네이드,"[ ""과일맛"", ""새콤달콤한 맛"", ""딸기맛"", ""레모네이드맛"" ]","[ ""에너지부스팅"", ""운동수행능력 향상"", ""근지구력 향상"", ""집중력 강화"" ]","[ ""고함량 카페인"", ""TeaCrine® 함유"", ""Dynamine™ 함유"", ""L-시트룰린 함유"", ""베타알라닌 함유"" ]",null,
